full_text	label
shoutout	O
untuk	O
tim	O
subtitle	O
indonya	O
apikkkk	O
kesimpulannya	O
rumah	B-MVT
masa	I-MVT
depan	I-MVT
adalah	O
film	O
keluarga	B-GEN
yang	O
amat	O
sangat	O
cocok	O
ditonton	O
buat	O
keluarga	O
kecil	O
yang	O
lagi	O
butuh	O
tertawa	O
emosinya	O
dapet	O
ceritanya	O
dapet	O
realistisnya	O
dapet	O
komedinya	O
dapet	O
semuanya	O
dapet	O
kami	O
ngerasa	O
beres	O
nonton	O
film	O
ini	O
jadi	O
lebih	O
adem	O
film	O
ini	O
dipenuhi	O
dengan	O
hal-hal	O
yg	O
lumayan	O
bikin	O
ngilu	O
atmosfernya	O
pun	O
dibuat	O
tegang	O
selain	O
itu	O
jumpscare	O
tipis-tipisnya	O
pun	O
berhasil	O
bikin	O
kami	O
terjaga	O
tapi	O
jangan	O
salah	O
beberapa	O
momen	O
juga	O
terasa	O
sangat	O
fun	O
sampai	O
membuat	O
kami	O
tertawa	O
ya	O
intinya	O
kalo	O
kalian	O
penasaran	O
film	O
horor	O
bernuansa	O
islami	O
dengan	O
dialog	O
bahasa	O
thailand	B-LOC
coba	O
tonton	O
aja	O
dengan	O
keabsurdan	O
film	O
ini	O
argylle	B-MVT
mampu	O
bikin	O
penonton	O
ngikutin	O
film-nya	O
sampai	O
habis	O
dengan	O
senyum	O
dan	O
tawa	O
film	O
ini	O
sangat-sangat	O
menghibur	O
apalagi	O
dengan	O
cast	O
yang	O
membantu	O
banget	O
dalam	O
men-deliver	O
jokes-jokes	O
tersebut	O
dari	O
premisnya	O
sudah	O
terasa	O
unik	O
dan	O
persis	O
seperti	O
judulnya	O
agak	B-MVT
laen	I-MVT
ga	O
cuma	O
fokus	O
di	O
komedi	B-GEN
tapi	O
juga	O
ngasih	O
elemen	O
horor	B-GEN
lengkap	O
dengan	O
jumpscare-nya	O
misteri	B-GEN
romance	B-GEN
bahkan	O
drama	B-GEN
antara	O
teman	O
dan	O
keluarganya	O
plot	O
yang	O
dihadirkannya	O
beneran	O
macem-macem	O
ajaib	O
monster	B-MVT
bercerita	O
tentang	O
seorang	O
ibu	O
rumah	O
tangga	O
bernama	O
saori	B-CHAR
sakura	B-ACT
ando	I-ACT
yang	O
mengkonfrontasi	O
sekolah	O
anaknya	O
dan	O
menuntut	O
jawaban	O
atas	O
anaknya	O
yang	O
tiba-tiba	O
bertingkah	O
aneh	O
bercerita	O
tentang	O
sebuah	O
kampung	O
konservatif	O
super	O
islami	O
bernama	O
kampong	O
bras	O
basah	O
kampung	O
ini	O
dikejutkan	O
oleh	O
kedatangan	O
cik	B-CHAR
hanie	I-CHAR
orang	O
kota	O
yang	O
tiba2	O
membuka	O
toko	O
lingerie	O
di	O
sana	O
suasana	O
kampung	O
yg	O
membosankan	O
kini	O
menjadi	O
lebih	O
menyenangkan	O
kisah	O
cinta	O
ancika	B-CHAR
dan	O
dilan	B-CHAR
pun	O
berasa	O
serba	O
instan	O
dilan	B-CHAR
tiba-tiba	O
dibikin	O
suka	O
ancika	B-CHAR
ancika	B-CHAR
ga	O
butuh	O
waktu	O
lama	O
untuk	O
mendadak	O
tertarik	O
pada	O
dilan	B-CHAR
ga	O
ada	O
eskalasi	O
romansanya	O
sama	O
sekali	O
ga	O
seseru	O
tarik	O
ulur	O
cinta-cintaan	O
antara	O
dilan	B-CHAR
dan	O
milea	B-CHAR
di	O
film2	O
sebelumnya	O
oh	O
ya	O
dan	O
ngomongin	O
product	O
placementnya	O
ini	O
beneran	O
ngaco	O
abis	O
wkwkwk	O
yang	O
pertama	O
jelas	O
pecah	O
banget	O
hardsell	O
banget	O
tapi	O
ya	O
jadi	O
lucu	O
cuma	O
yang	O
ke	O
2	O
karena	O
mungkin	O
yang	O
pertama	O
udah	O
segitu	O
pecahnya	O
jadi	O
ya	O
ke	O
2	O
berasanya	O
rada	O
nanggung	O
soundtrack	O
di	O
film	O
ini	O
juga	O
keren	O
keren	O
terutama	O
pas	O
final	O
battle	O
yang	O
bikin	O
ningkatin	O
tensi	O
beberapa	O
adegan	O
menjadi	O
lebih	O
menegangkan	O
pada	O
akhirnya	O
meskipun	O
punya	O
third	O
act	O
yang	O
lemah	O
dan	O
eksekusinya	O
menuju	O
ending	O
yang	O
lumayan	O
kedodoran	O
secara	O
garis	O
besar	O
film	O
pemandi	B-MVT
jenazah	I-MVT
menghadirkan	O
horor	B-GEN
yang	O
asik	O
berhasil	O
ngasih	O
sedikit	O
angin	O
segar	O
ketika	O
horor	B-GEN
indonesia	B-LOC
mulai	O
terasa	O
gitu-gitu	O
aja	O
rekomendid	O
oke	O
berikut	O
review	O
kami	O
untuk	O
migration	B-MVT
2023	B-YEAR
wmidreview	O
meskipun	O
kami	O
terus	O
ditakut-takuti	O
dari	O
awal	O
film	O
namun	O
kami	O
pun	O
masih	O
dikasih	O
kesempatan	O
buat	O
nafas	O
dengan	O
sempilan-sempilan	O
komedi	B-GEN
di	O
beberapa	O
dialognya	O
memang	O
ga	O
banyak	O
sih	O
tapi	O
lumayan	O
lah	O
biar	O
ga	O
tegang	O
terus	O
love	B-MVT
reset	I-MVT
disutradarai	O
oleh	O
nam	B-DIR
dae-jung	I-DIR
memiliki	O
genre	O
romance	B-GEN
comedy	B-GEN
cerita	O
yang	O
alurnya	O
seperti	O
sinetron	O
dipadatkan	O
dengan	O
komedi	B-GEN
yang	O
bisa	O
dibilang	O
hit	O
n	O
miss	O
pada	O
awal-awal	O
cerita	O
love	B-MVT
reset	I-MVT
mencoba	O
menghibur	O
melalui	O
kisah	O
lama	O
pahit	O
dan	O
toxic	O
yang	O
baiknya	O
ditertawakan	O
kolaborasi	O
antara	O
james	O
wan	O
dan	O
jason	O
blum	O
yg	O
sudah	O
banyak	O
menghasilkan	O
film2	O
horror	B-GEN
yg	O
ikonik	O
tentu	O
saja	O
bikin	O
film	O
night	B-MVT
swim	I-MVT
ini	O
ditunggu	O
banget	O
sama	O
para	O
pecinta	O
film	O
horror	B-GEN
rasanya	O
kek	O
double	O
combo	O
aja	O
gitu	O
ga	O
sabar	O
buat	O
dikaget2in	O
wkwk	O
avatar	B-MVT
the	I-MVT
last	I-MVT
airbender	I-MVT
2024	B-YEAR
rating	O
uncle	O
iroh	O
10	O
meski	O
bukan	O
bergenre	O
horor	B-GEN
tapi	O
ada	O
banyak	O
kengerian	O
yang	O
bisa	O
kita	O
rasakan	O
di	O
sepanjang	O
film	O
selain	O
itu	O
akan	O
banyak	O
kehangatan	O
yang	O
bisa	O
dirasakan	O
di	O
antara	O
kengerian	O
kekacauan	O
dan	O
kebingungan	O
yang	O
disajikan	O
film	O
ini	O
ditambah	O
scoring	O
piano-nya	O
yang	O
menyayat	O
hati	O
tapi	O
ending	O
dan	O
1	O
mid-credit	O
scene	O
nya	O
beneran	O
pecah	O
sih	O
jadi	O
fan	O
service	O
upaya	O
dari	O
mcu	O
berusaha	O
mengembalikan	O
kepercayaan	O
penonton	O
terhadap	O
mcu	O
yang	O
mulai	O
mengalami	O
superhero	O
fatigue	O
keliatan	O
bakal	O
ngebuka	O
suatu	O
assembling	O
yang	O
seharusnya	O
jauh	O
lebih	O
besar	O
lagi	O
elemen	O
gore	B-GEN
di	O
film	O
ini	O
menurut	O
kami	O
kelas	O
nya	O
bukan	O
yang	O
ringan	O
buat	O
yang	O
ga	O
terbiasa	O
sama	O
adegan	O
gore	B-GEN
kayanya	O
bakal	O
sukses	O
dibikin	O
ga	O
nyaman	O
sebenernya	O
ga	O
yang	O
ngeri-ngeri	O
banget	O
tapi	O
ya	O
beneran	O
bikin	O
ngilu	O
dan	O
linu	O
ngeri-ngeri	O
lucu	O
lah	O
kekuatan	O
terbesar	O
film	O
ini	O
terletak	O
di	O
penulisan	O
naskahnya	O
sang	O
penulis	O
terkesan	O
tidak	O
takut	O
untuk	O
melemparkan	O
sindiran	O
terhadap	O
isu	O
penyalahgunaan	O
agama	O
namun	O
melalui	O
premisnya	O
yang	O
usil	O
ini	O
sang	O
sutradara	O
dan	O
penulis	O
m	B-DIR
raihan	I-DIR
halim	I-DIR
dengan	O
cerdas	O
mengemasnya	O
menjadi	O
openingnya	O
yang	O
brutal	O
nan	O
ikonik	O
bener-bener	O
jangan	O
sampe	O
terlewatkan	O
jangan	O
telat	O
masuk	O
studio	O
saat	O
filmnya	O
tayang	O
ya	O
kami	O
suka	O
bagaimana	O
film	O
ini	O
berhasil	O
bikin	O
tegang	O
dan	O
penasaran	O
sejak	O
menit-menit	O
di	O
awal	O
kerasa	O
banget	O
gak	O
babibu-nya	O
nih	O
film	O
langsung	O
gaspol	O
akhir	O
kata	O
terlepas	O
dari	O
kekurangannya	O
pemukiman	B-MVT
setan	I-MVT
adalah	O
film	O
horror	B-GEN
yg	O
tak	O
hanya	O
bikin	O
ngilu	O
tetapi	O
juga	O
penuh	O
aksi	B-GEN
dan	O
sangat	O
menyenangkan	O
untuk	O
diikuti	O
sedikit	O
info	O
ada	O
1	O
mid	O
credit	O
scene	O
yang	O
lumayan	O
menarik	O
sama	O
sama	O
dan	O
dengan	O
senang	O
hati	O
pak	B-CHAR
djagad	I-CHAR
anda	O
benar	O
benar	O
woh	O
oh	O
ya	O
dan	O
tak	O
lupa	O
sentuhan	O
horror	B-GEN
james	O
wan	O
nya	O
juga	O
kental	O
banget	O
berasa	O
ada	O
beberapa	O
momen	O
di	O
film	O
ini	O
yang	O
bikin	O
kaget	O
yap	O
ada	O
sempilan	O
jumpscare	O
dikit-dikit	O
info	O
tambahan	O
filmnya	O
sendiri	O
direct	O
oleh	O
paul	B-DIR
king	I-DIR
yang	O
sebelumya	O
men-direct	O
film	O
paddington	B-MVT
jadi	O
jangan	O
ragu	O
untuk	O
nonton	O
karena	O
paul	B-DIR
king	I-DIR
sendiri	O
certified	O
banget	O
deh	O
kalau	O
bikin	O
film	O
liburan	O
buat	O
yang	O
belum	O
tau	O
ali	B-MVT
topan	I-MVT
si	I-MVT
anak	I-MVT
jalanan	I-MVT
adalah	O
judul	O
novel	O
karya	O
sastrawan	O
teguh	O
esha	O
dan	O
pernah	O
difilmkan	O
pada	O
tahun	O
1977	B-YEAR
dengan	O
judul	O
yang	O
sama	O
dan	O
sekarang	O
film	O
ali	B-MVT
topan	I-MVT
diregenerasi	O
sesuai	O
dengan	O
zaman	O
sekarang	O
dibintangi	O
oleh	O
jefri	B-ACT
nichol	I-ACT
dan	O
lutesha	B-ACT
monster	B-MVT
2023	B-YEAR
rating	O
10	O
ga	O
cuma	O
itu	O
scoring	O
yang	O
dipakai	O
kali	O
ini	O
pun	O
lebih	O
cucok	O
dan	O
pemakaiannya	O
juga	O
lebih	O
pas	O
aja	O
gitu	O
sebagai	O
penunjang	O
adegan-adegan	O
komedi	O
lagunya	O
juga	O
mantap-mantap	O
membuat	O
ajang	O
nostalgia	O
semakin	O
asyik	O
ajang	O
nostalgia	O
ini	O
tentunya	O
juga	O
didukung	O
dengan	O
production	O
design	O
dan	O
di	O
balik	O
beberapa	O
kekurangan	O
tadi	O
menurut	O
kami	O
budi	B-MVT
pekerti	I-MVT
tetap	O
menjadi	O
film	O
yang	O
menarik	O
isu	O
yang	O
begitu	O
dekat	O
dengan	O
realita	O
bikin	O
film	O
ini	O
sangat	O
mudah	O
untuk	O
direkomendasikan	O
sekaligus	O
pengingat	O
untuk	O
banyak	O
orang	O
baghead	B-MVT
bercerita	O
tentang	O
seorang	O
anak	O
yang	O
tiba-tiba	O
mewarisi	O
sebuah	O
pub	O
yang	O
ternyata	O
menyimpan	O
rahasia	O
di	O
basemen	O
bawah	O
tanahnya	O
satu	O
mahkluk	O
yang	O
dapat	O
menjelma	O
menjadi	O
orang	O
yang	O
sudah	O
mati	O
kemudian	O
penonton	O
mulai	O
diberikan	O
petunjuk	O
satu	O
persatu	O
tentang	O
mahkluk	O
ini	O
oh	O
ya	O
dan	O
sesuai	O
judulnya	O
gampang	B-MVT
cuan	I-MVT
kami	O
juga	O
suka	O
bagaimana	O
cara	O
film	O
ini	O
dalam	O
urusan	O
nyelipin	O
pengetahuan	O
sedikit	O
soal	O
berbagai	O
macam	O
instrumen	O
keuangan--	O
cara	O
kerja	O
plus	O
minusnya	O
seperti	O
apa	O
dan	O
resiko	O
segala	O
macamnya	O
secara	O
ide	O
jujur	O
film	O
ini	O
cukup	O
menarik	O
menggambarkan	O
gimana	O
kolam	O
renang	O
yg	O
harusnya	O
seru	O
and	O
fun	O
malah	O
dibikin	O
jadi	O
menakutkan	O
la	B-MVT
luna	I-MVT
2023	B-YEAR
rating	O
allah	O
maha	O
melihat	O
10	O
setelah	O
nyaris	O
2	O
tahun	O
akhirnya	O
release	O
juga	O
ini	O
cd	O
2	O
petualangan	O
ean	B-CHAR
mencari	O
bilah	O
ilahi	O
pada	O
akhirnya	O
kalo	O
kalian	O
emang	O
baca	O
buku-nya	O
ancika	B-CHAR
dan	O
penasaran	O
pengen	O
nonton	O
adaptasinya	O
seperti	O
apa	O
dan	O
atau	O
emang	O
ngefans	O
sama	O
zee	B-ACT
atau	O
arbani	B-ACT
kayanya	O
masih	O
bisa	O
asik-asik	O
aja	O
menonton	O
film	O
ini	O
trolls	B-MVT
band	I-MVT
together	I-MVT
2023	B-YEAR
rating	O
mantapantantis	O
10	O
oke	O
berikut	O
review	O
kami	O
untuk	O
agak	B-MVT
laen	I-MVT
2024	B-YEAR
wmidreview	O
diluar	O
dari	O
sisi	O
komedy	B-GEN
nya	O
yg	O
memang	O
rada	O
over	O
wkwkwk	O
ada	O
sisi	O
lain	O
juga	O
yg	O
bisa	O
kita	O
tangkap	O
gimana	O
seharusnya	O
pasangan	O
suami	O
istri	O
untuk	O
mendengarkan	O
satu	O
sama	O
lain	O
dalam	O
mempertahankan	O
pernikahan	O
rada	O
geregetan	O
sih	O
untung	O
aja	O
dibawakannya	O
sama	O
jung	B-ACT
so-min	I-ACT
dan	O
kang	B-ACT
hal	O
yang	O
paling	O
nyenengin	O
nonton	O
wish	B-MVT
ini	O
ngeliat	O
si	O
star	B-CHAR
gemes	O
dan	O
lucu	O
bangett	O
menampilkan	O
kembali	O
sebuah	O
ikonik	O
maskot	O
dan	O
elemen	O
yang	O
penting	O
talking	O
creatures	O
btw	O
ada	O
yang	O
mau	O
sleep	O
call	O
sama	O
valentino	O
sedangkan	O
mengenai	O
heroine-nya	O
jangan	O
bandingkan	O
lucy	B-CHAR
gray	I-CHAR
baird	I-CHAR
dengan	O
katniss	B-CHAR
everdeen	I-CHAR
karena	O
mereka	O
adalah	O
dua	O
karakter	O
yang	O
sangat	O
berbeda	O
dan	O
memiliki	O
peran	O
masing-masing	O
akhir	O
cerita	O
di	O
dune	B-MVT
part	I-MVT
two	I-MVT
memang	O
gantung	O
karena	O
memang	O
epik	O
finalenya	O
sudah	O
dikonfirmasi	O
akan	O
hadir	O
di	O
film	O
dune	B-MVT
part	I-MVT
three	I-MVT
jujur	O
dengan	O
magnitude	O
cerita	O
sebesar	O
ini	O
kita	O
yakin	O
kalau	O
dune	B-MVT
part	I-MVT
three	I-MVT
bakal	O
jauh	O
lebih	O
epik	O
dibandingkan	O
dua	O
film	O
sebelumnya	O
rasanya	O
kaya	O
udah	O
lama	O
banget	O
ya	O
kita	O
ga	O
lihat	O
kisah	O
persahabatan	O
anak	O
sekolah	O
semanis	O
ini	O
di	O
layar	O
lebar	O
dan	O
di	O
awal	O
tahun	O
2024	B-YEAR
ini	O
not	B-MVT
friends	I-MVT
benar-benar	O
sukses	O
menghadirkan	O
kembali	O
hal	O
tersebut	O
buat	O
yang	O
belum	O
tau	O
pasutri	B-MVT
gaje	I-MVT
diangkat	O
dari	O
webtoon	O
pasutri	O
gaje	O
karya	O
annisa	O
nisfihani	O
lalu	O
apakah	O
ekspektasi	O
itu	O
terpenuhi	O
secara	O
garis	O
besar	O
iya	O
kami	O
merasa	O
overall	O
quality	O
yang	O
diberikan	O
oleh	O
imajinari	B-STUD
di	O
film	O
agak	B-MVT
laen	I-MVT
sama	O
seperti	O
dua	O
produksi	O
film	O
sebelumnya	O
berkualitas	O
tinggi	O
dan	O
memang	O
dipikirkan	O
serta	O
direncanakan	O
dengan	O
matang	O
tidak	O
jomplang	O
13	B-MVT
bom	I-MVT
di	I-MVT
jakarta	I-MVT
2024	B-YEAR
rating	O
indodax	O
the	O
movie	O
10	O
monster	B-MVT
menggiring	O
kita	O
utk	O
mengambil	O
kesimpulan	O
yg	O
salah--	O
mengalihkan	O
fokus	O
dengan	O
berbagai	O
macam	O
kejadian--	O
memaksa	O
kita	O
utk	O
sedikit	O
demi	O
sedikit	O
memilah	O
dan	O
menjahit	O
informasi	O
dr	O
beberapa	O
perspektif--	O
sampai	O
akhirnya	O
1	O
benang	O
merah	O
akan	O
muncul	O
dari	O
arah	O
yg	O
tak	O
terduga	O
melanjutkan	O
keberlangsungan	O
dilan	O
universe	O
secara	O
garis	O
besar	O
ancika	B-MVT
dia	I-MVT
yang	I-MVT
bersamaku	I-MVT
1995	I-MVT
melanjutkan	O
kisah	O
hidup	O
dilan	B-CHAR
pasca	O
putus	O
dengan	O
milea	B-CHAR
sesuai	O
judulnya	O
ancika	B-CHAR
perempuan	O
ini	O
akan	O
menjadi	O
karakter	O
utama	O
yang	O
berperan	O
penting	O
thd	O
kehidupan	O
dilan	B-CHAR
selanjutnya	O
ya	O
bisa	O
malam	B-MVT
para	I-MVT
jahanam	I-MVT
2023	B-YEAR
rating	O
setan	O
anj	O
10	O
oke	O
berikut	O
review	O
kami	O
untuk	O
gampang	B-MVT
cuan	I-MVT
2023	B-YEAR
wmidreview	O
ngomongin	O
horor	B-GEN
tentu	O
jumpscare	O
jadi	O
salah	O
satu	O
elemen	O
utama	O
nah	O
film	O
ini	O
punya	O
jumpscare	O
yg	O
hampir	O
semua	O
predictable	O
yang	O
ancang-ancangnya	O
bisa	O
diperkirakan	O
buat	O
kalian	O
yang	O
kagetan	O
tapi	O
ada	O
1	O
jumpscare	O
yang	O
paling	O
beda	O
dan	O
ikonik	O
yang	O
kalian	O
harus	O
nonton	O
filmnya	O
wkwkwk	O
somehow	O
cassie	B-CHAR
ini	O
jadi	O
harus	O
melindungi	O
3	O
remaja	O
bernama	O
julia	B-CHAR
cornwall	I-CHAR
mattie	B-CHAR
franklin	I-CHAR
dan	O
anya	B-CHAR
coraz	I-CHAR
n	O
dari	O
ezekiel	O
sims	O
-	O
when	O
you	O
take	O
responsibility	O
you	O
will	O
gain	O
powerful	O
abilities	O
btw	O
siapa	O
sih	O
prince	B-CHAR
yan	I-CHAR
dari	O
aladna	B-LOC
silakan	O
baca	O
thread	O
spm	O
dulu	O
di	O
bawah	O
ini	O
urusan	O
akting	O
hana	B-ACT
malasan	I-ACT
purnama	B-CHAR
dan	O
zara	B-ACT
leola	I-ACT
kembang	B-CHAR
berhasil	O
membawakan	O
karakter	O
kakak-adik	O
yang	O
sangat	O
believable	O
chemistry	O
mereka	O
berdua	O
kerasa	O
banget	O
kedekatannya	O
kakak-adik	O
yang	O
saling	O
peduli	O
the	B-MVT
hunger	I-MVT
games	I-MVT
the	I-MVT
ballad	I-MVT
of	I-MVT
songbirds	I-MVT
amp	I-MVT
snakes	I-MVT
adalah	O
prequel	O
dari	O
serial	O
film	O
the	B-MVT
hunger	I-MVT
games	I-MVT
yang	O
diangkat	O
dari	O
novel	O
the	O
ballad	O
of	O
songbirds	O
amp	O
snakes	O
karya	O
suzanne	O
collins	O
terbitan	O
tahun	O
2020	O
karena	O
tema	O
film	O
ini	O
pada	O
dasarnya	O
adalah	O
odekeke	O
atau	O
wisata	O
keluarga	O
jadi	O
porsi	O
damian	B-CHAR
becky	B-CHAR
dll	O
sangat-sangat	O
sedikit	O
sesuai	O
dengan	O
judul	O
filmnya	O
code	O
white	O
di	O
sepanjang	O
film	O
kita	O
bakal	O
disuguhi	O
suasana	O
musim	O
dingin	O
banyak	O
salju	O
dan	O
ornamen	O
natal	O
bajunya	O
anya	O
buat	O
yang	O
hidupnya	O
ga	O
jauh-jauh	O
dari	O
aktivitas	O
ber-social	O
media	O
apa	O
yang	O
coba	O
ditawarkan	O
film	O
budi	B-MVT
pekerti	I-MVT
jelas	O
begitu	O
dekat	O
dengan	O
realita	O
ntah	O
berapa	O
kali	O
kami	O
dibikin	O
bergumam	O
iya	O
ini	O
indonesia	B-LOC
banget	O
di	O
sepanjang	O
durasinya	O
performa	O
jajaran	O
castnya	O
beneran	O
ga	O
kaleng-kaleng	O
sih	O
ryu	B-ACT
jun-yeol	I-ACT
kim	B-ACT
tae-ri	I-ACT
jin	B-ACT
seon	I-ACT
kyu	I-ACT
lee	B-ACT
hanee	I-ACT
sampe	O
abang	O
kim	B-ACT
woo	I-ACT
bin	I-ACT
tampil	O
prima	O
mempamerkan	O
koreografi	O
pertarungan	O
yang	O
sengit	O
banget	O
tapi	O
abang	O
kim	B-ACT
woo	I-ACT
bin	I-ACT
di	O
sini	O
dikit	O
banget	O
t-t	O
haduuuuh	O
pengen	O
lebih	O
banyak	O
yang	O
jadi	O
juara	O
tema	O
agama	O
perang	O
suci	O
bangkitnya	O
lisan	O
al-ghaib	O
alias	O
mahdi	O
sebagai	O
nabi	O
benar-benar	O
jadi	O
cerita	O
sentral	O
yang	O
diamplifikasi	O
dari	O
visual	O
karakter	O
scoring	O
plot	O
pacing	O
sampai	O
detail-detail	O
kecil	O
dalam	O
film	O
propaganda	O
ramalan	O
beneran	O
nyampe	O
ke	O
penontonnya	O
ngomongin	O
visualnya	O
seperti	O
ngeliat	O
cat	O
air	O
di	O
kanvas	O
mirip	O
banget	O
sama	O
storybook-storybook	O
jaman	O
dulu	O
wish	B-MVT
mencoba	O
menghadirkan	O
kembali	O
style	O
vibes	O
lawas	O
dengan	O
memadukan	O
animasi	O
2d	O
dan	O
3d	O
memang	O
jadi	O
mengingatkan	O
kembali	O
dengan	O
nuansa	O
film	O
disney	B-STUD
klasik	O
sedikit	O
selipan	O
intermezzo	O
sambil	O
berbagi	O
insight	O
sejujurnya	O
saat	O
menonton	O
film	O
ini	O
kami	O
sempet	O
kepikiran--	O
kalo	O
ghibli	B-STUD
melakukan	O
retelling	O
kisah	O
dari	O
alice	B-MVT
in	I-MVT
wonderland	I-MVT
sepertinya	O
film	O
inilah	O
yang	O
akan	O
muncul	O
bahkan	O
di	O
awal2	O
tuh	O
penampakan	O
hantunya	O
ga	O
pake	O
acara	O
ngagetin	O
yg	O
gimana	O
gitu	O
munculnya	O
malah	O
kek	O
maling	O
yg	O
lagi	O
ngendap2	O
di	O
rumah	O
orang	O
jadi	O
kitanya	O
harus	O
jeli	O
dan	O
waspada	O
yah	O
karena	O
selain	O
emang	O
kebanyakan	O
scene	O
nya	O
malem	O
juga	O
sih	O
yah	O
jadi	O
harus	O
yg	O
bener2	O
fokus	O
ngeliatin	O
urusan	O
akting	O
dari	O
tiap	O
cast	O
sinematografi	O
pemilihan	O
scoring	O
production	O
design	O
dll	O
bener-bener	O
uwoh	O
berbagai	O
macem	O
key	O
visual	O
untuk	O
meng-highlight	O
era	O
1960-an	O
dan	O
2000-an	O
nya	O
digarap	O
dengan	O
sangat	O
baik	O
pas	O
dan	O
ga	O
berasa	O
lebay	O
buat	O
kami	O
migration	B-MVT
semacam	O
merupakan	O
a	O
breath	O
from	O
fresh	O
air	O
dari	O
illumination	B-STUD
yang	O
mungkin	O
sedikit	O
jenuh	O
dengan	O
franchise	O
minions-nya	O
yang	O
sudah	O
besar	O
itu	O
oke	O
berikut	O
review	O
kami	O
untuk	O
thanksgiving	B-MVT
2023	B-YEAR
wmidreview	O
baghead	B-MVT
2024	B-YEAR
rating	O
do	O
not	O
cross	O
10	O
dengan	O
rating	O
semua	O
umur-nya	O
film	O
ini	O
cukup	O
memberi	O
hiburan	O
untuk	O
semua	O
orang--	O
meski	O
secara	O
plot	O
wish	B-MVT
terasa	O
lempeng	O
dan	O
penceritaan	O
tidak	O
terlalu	O
spesial	O
serta	O
terlalu	O
sibuk	O
menghadirkan	O
elemen-elemen	O
untuk	O
selebrasi	O
100	O
tahun	O
disney	B-STUD
fakta	O
bahwa	O
product	O
placement	O
di	O
film	O
ini	O
digarap	O
semasif	O
itu	O
sangat	O
mengejutkan	O
kami	O
ga	O
nyangka	O
ternyata	O
product	O
placement	O
nya	O
dibikin	O
se-ngaruh	O
itu	O
ke	O
jalan	O
cerita	O
malah	O
lebih	O
layak	O
jadi	O
biopic	O
sendiri	O
alih-alih	O
niat	O
bikin	O
serius	O
malah	O
jadi	O
cringe	O
sendiri	O
dune	B-MVT
part	I-MVT
two	I-MVT
ngasih	O
penontonnya	O
seting	O
cerita	O
yang	O
semakin	O
luas	O
kita	O
diperlihatkan	O
wilayah	O
baru	O
dari	O
planet	O
arrakis	B-LOC
tempat	O
sakral	O
dan	O
banyak	O
rahasia-rahasia	O
di	O
dalamnya	O
secara	O
visual	O
udah	O
ga	O
perlu	O
ditanya	O
lagi	O
amat	O
sangat	O
memanjakan	O
mata	O
dari	O
awal	O
sampai	O
akhir	O
ngomongin	O
kekurangan	O
meski	O
punya	O
premis	O
cerita	O
jokes	O
dan	O
chemistry	O
antar	O
karakter	O
yang	O
asik	O
tapi	O
di	O
beberapa	O
momen	O
kami	O
ngerasa	O
menonton	O
film	O
ini	O
seolah	O
sedang	O
menonton	O
parade	O
sketsa	O
komedi	B-GEN
dengan	O
durasi	O
yang	O
panjang	O
meski	O
actionnya	B-GEN
memang	O
digarap	O
segitu	O
totalnya--	O
tapi	O
sayang	O
hal	O
tersebut	O
ga	O
dibarengi	O
dengan	O
penyampaian	O
cerita	O
yang	O
nyaman	O
diiikuti	O
yang	O
bikin	O
kita	O
ga	O
terlalu	O
mau	O
peduli	O
juga	O
dengan	O
nasib	O
protagonis	O
maupun	O
antagonisnya	O
rasanya	O
cuma	O
pengen	O
cepet2	O
filmnya	O
kelar	O
aja	O
meski	O
ga	O
ngikutin	O
podcastnya	O
penonton	O
dijamin	O
bakal	O
tetap	O
merasakan	O
chemistry	O
yang	O
begitu	O
kuat	O
antara	O
bene	B-ACT
boris	B-ACT
jegel	B-ACT
dan	O
oki	B-ACT
akting	O
mereka	O
terasa	O
begitu	O
natural	O
luwes	O
dan	O
emang	O
kerasa	O
nyatu	O
sangat	O
khas	O
sumatera	B-LOC
utara	I-LOC
tapi	O
narasinya	O
tetap	O
masuk	O
untuk	O
dimana	O
saja	O
ni	O
film	O
sejujurnya	O
punya	O
dialog	O
yang	O
cringe	O
akting	O
para	O
pemain	O
yang	O
ya	O
udahlah	O
ya	O
tapi	O
surprisingly	O
tetep	O
asik	O
ngikutin	O
ceritanya	O
bakal	O
kek	O
gimana	O
dan	O
feel	O
whodunnit	O
tebak-tebakan	O
identitas	O
serial	O
killernya	O
cukup	O
seru	O
dari	O
awal	O
sampe	O
akhir	O
pemukiman	B-MVT
setan	I-MVT
juga	O
menampilkan	O
persona	O
ala	O
superhero	O
layaknya	O
qodrat	B-MVT
karakternya	O
mempunyai	O
ajian	O
senjata	O
ilmu	O
untuk	O
melawan	O
villainnya	O
tentu	O
saja	O
ini	O
membuat	O
fightingnya	O
terasa	O
seru	O
dan	O
fun	O
walaupun	O
sayangnya	O
tak	O
sebanyak	O
dan	O
seintense	O
qodrat	B-MVT
